Date,Open,High,Low,Close,Adj Close,Volume
2019-11-14,84.690002,85.680000,84.580002,85.360001,84.699120,249500
2019-11-15,85.580002,86.220001,85.320000,86.010002,85.344086,244000
2019-11-18,85.139999,85.830002,84.910004,85.769997,85.105942,343500
2019-11-19,86.889999,87.059998,86.230003,86.279999,85.611992,186400
2019-11-20,86.809998,86.910004,84.430000,84.849998,84.193062,359400
2019-11-21,85.139999,85.139999,83.580002,83.669998,83.022202,327800
2019-11-22,84.050003,84.110001,83.360001,83.449997,82.803902,227800
2019-11-25,83.709999,83.870003,83.029999,83.500000,82.853516,583300
2019-11-26,83.910004,84.349998,83.820000,83.989998,83.339722,593600
2019-11-27,83.889999,84.080002,83.800003,84.029999,83.379417,187800
2019-11-29,84.000000,84.000000,83.129997,83.320000,82.674911,132500
2019-12-02,83.709999,83.709999,82.660004,82.660004,82.020027,288100
2019-12-03,82.500000,83.239998,81.919998,83.199997,82.555840,580600
2019-12-04,83.339996,84.480003,83.339996,83.970001,83.319885,228000
2019-12-05,84.120003,84.730003,84.000000,84.480003,83.825935,251000
2019-12-06,85.430000,86.010002,85.430000,85.709999,85.046410,215300
2019-12-09,85.480003,85.480003,83.989998,84.230003,83.577873,405600
2019-12-10,84.330002,84.360001,83.860001,83.919998,83.270264,535700
2019-12-11,84.199997,85.010002,84.000000,84.500000,83.845779,530100
2019-12-12,85.169998,85.459999,84.309998,84.349998,83.696938,549300
2019-12-13,87.559998,87.900002,86.709999,87.309998,86.634018,772600
2019-12-16,87.010002,88.129997,86.980003,87.610001,86.931702,475900
2019-12-17,85.989998,87.419998,85.690002,86.849998,86.177582,280900
2019-12-18,87.760002,87.760002,86.050003,86.879997,86.207344,291200
2019-12-19,87.099998,88.190002,87.080002,87.830002,87.149994,236000
2019-12-20,87.650002,88.190002,86.809998,87.029999,86.356186,197400
2019-12-23,86.860001,87.220001,86.120003,86.470001,85.800529,180300
2019-12-24,86.730003,86.739998,86.120003,86.510002,85.840218,88400
2019-12-26,87.010002,87.330002,86.650002,87.089996,86.415718,112400
2019-12-27,87.430000,88.000000,86.970001,87.019997,86.346260,187900
2019-12-30,86.790001,88.349998,86.790001,87.410004,86.733253,214300
2019-12-31,87.070000,87.800003,86.699997,87.610001,86.931702,161200
2020-01-02,88.349998,89.699997,87.830002,89.260002,88.568924,339000
2020-01-03,87.790001,88.449997,87.589996,87.699997,87.020996,639300
2020-01-06,86.330002,87.620003,85.889999,86.849998,86.177582,456900
2020-01-07,87.870003,88.849998,87.870003,88.379997,87.695732,302000
2020-01-08,87.690002,89.519997,87.309998,89.120003,88.430008,454300
2020-01-09,89.639999,91.220001,89.639999,90.000000,89.303192,240900
2020-01-10,96.510002,96.790001,95.349998,96.180000,95.435349,820000
2020-01-13,96.070000,96.070000,94.540001,94.790001,94.056107,340000
2020-01-14,95.160004,95.300003,93.660004,93.849998,93.123383,377000
2020-01-15,93.470001,93.690002,91.959999,92.260002,91.545700,555500
2020-01-16,93.500000,93.769997,92.669998,93.089996,92.369270,566700
2020-01-17,93.239998,93.639999,92.470001,92.739998,92.021980,391000
2020-01-21,92.349998,92.720001,90.529999,91.000000,90.295448,536400
2020-01-22,91.790001,92.919998,91.360001,92.660004,91.942604,547200
2020-01-23,91.169998,91.639999,90.160004,91.019997,90.315292,465100
2020-01-24,91.769997,91.830002,88.519997,89.269997,88.578842,274100
2020-01-27,86.730003,87.599998,85.919998,87.029999,86.356186,270600
2020-01-28,87.220001,87.940002,86.790001,87.320000,86.643944,398000
2020-01-29,88.739998,88.790001,87.550003,87.650002,86.971390,376100
2020-01-30,87.110001,88.150002,86.430000,88.019997,87.338524,359800
2020-01-31,88.080002,88.430000,86.000000,86.610001,85.939438,547300
2020-02-03,92.199997,95.199997,91.040001,92.000000,91.287712,844300
2020-02-04,93.360001,94.400002,92.790001,93.160004,92.438736,529100
2020-02-05,94.300003,94.599998,93.199997,93.980003,93.252380,397500
2020-02-06,93.500000,93.849998,92.389999,92.519997,91.803680,353300
2020-02-07,92.059998,92.269997,91.360001,91.589996,90.880882,337600
2020-02-10,90.300003,90.870003,89.440002,89.949997,89.253578,292200
2020-02-11,90.629997,92.080002,90.510002,91.000000,90.295448,319500
2020-02-12,91.089996,91.989998,90.860001,91.660004,90.950348,509200
2020-02-13,91.120003,92.230003,90.599998,91.610001,90.900726,422800
2020-02-14,91.510002,92.440002,91.139999,91.870003,91.158722,286700
2020-02-18,90.110001,91.639999,89.949997,91.160004,90.454216,411900
2020-02-19,90.830002,91.080002,90.360001,90.830002,90.126770,326100
2020-02-20,90.660004,91.349998,89.970001,90.510002,89.809250,523100
2020-02-21,89.970001,90.730003,89.660004,90.650002,89.948166,357200
2020-02-24,79.500000,80.459999,78.809998,79.059998,78.447891,1462800
2020-02-25,79.199997,79.500000,77.500000,77.839996,77.237335,960500
2020-02-26,75.739998,77.769997,75.379997,75.720001,75.133759,2312400
2020-02-27,73.190002,75.349998,72.779999,73.010002,72.444740,1452600
2020-02-28,74.150002,74.930000,71.419998,71.680000,71.125031,2166600
2020-03-02,71.099998,71.269997,68.680000,70.220001,69.676338,994600
2020-03-03,72.040001,73.199997,70.160004,70.580002,70.033554,938200
2020-03-04,71.220001,71.849998,70.300003,71.470001,70.916656,1161400
2020-03-05,68.500000,69.190002,67.180000,67.470001,66.947632,903300
2020-03-06,67.029999,69.500000,66.599998,68.860001,68.326866,1255800
2020-03-09,68.760002,69.339996,67.790001,68.000000,67.473526,1359400
2020-03-10,72.099998,73.959999,71.489998,73.540001,72.970634,1477700
2020-03-11,69.919998,71.000000,68.269997,69.099998,68.565010,1669700
2020-03-12,64.989998,66.160004,63.099998,64.769997,64.268532,2275100
2020-03-13,67.370003,67.949997,64.070000,66.610001,66.094284,3347600
2020-03-16,54.380001,56.950001,51.369999,53.240002,52.827801,1534000
2020-03-17,53.990002,53.990002,50.410000,52.669998,52.262211,2136400
2020-03-18,49.990002,50.910000,44.439999,47.509998,47.142162,2152400
2020-03-19,47.150002,49.770000,45.900002,49.560001,49.176292,1299100
2020-03-20,50.560001,51.110001,48.220001,49.500000,49.116756,1444100
2020-03-23,48.750000,49.779999,46.750000,49.099998,48.719852,1274600
2020-03-24,52.090000,55.860001,51.669998,55.750000,55.318367,845200
2020-03-25,55.459999,61.389999,55.049999,61.000000,60.527721,1827400
2020-03-26,59.029999,60.080002,57.720001,59.290001,58.830959,1513200
2020-03-27,56.439999,56.560001,53.590000,54.500000,54.078045,1086000
2020-03-30,53.930000,55.560001,53.599998,54.119999,53.700985,699800
2020-03-31,55.610001,55.889999,52.869999,53.090000,52.678963,1270800
2020-04-01,52.000000,52.459999,50.040001,50.570000,50.178471,1139000
2020-04-02,51.130001,51.230000,49.860001,50.200001,49.811337,560500
2020-04-03,50.099998,50.669998,49.730000,50.119999,49.731956,544600
2020-04-06,56.240002,57.509998,55.340000,57.110001,56.667839,981300
2020-04-07,61.099998,62.400002,59.040001,59.680000,59.217941,919100
2020-04-08,60.060001,60.439999,58.090000,58.299999,57.848625,338200
2020-04-09,59.180000,59.500000,57.090000,58.480000,58.027229,455900
2020-04-13,58.580002,58.680000,55.840000,57.310001,56.866291,266600
2020-04-14,57.910000,58.599998,56.660000,57.119999,56.677761,373500
2020-04-15,54.660000,56.849998,54.240002,56.840000,56.399929,432000
2020-04-16,55.500000,55.869999,54.270000,54.520000,54.097893,986100
2020-04-17,59.509998,59.840000,58.459999,59.759998,59.297318,640000
2020-04-20,59.040001,59.400002,58.040001,58.689999,58.235603,290200
2020-04-21,56.849998,58.070000,55.389999,55.810001,55.377903,607500
2020-04-22,55.810001,56.040001,54.689999,55.520000,55.090149,226900
2020-04-23,55.860001,55.860001,53.750000,54.360001,53.939129,878300
2020-04-24,55.130001,57.139999,54.860001,56.779999,56.340393,314000
2020-04-27,58.139999,59.380001,57.930000,58.500000,58.047077,418500
2020-04-28,57.439999,59.250000,57.160000,58.849998,58.394363,779400
2020-04-29,61.759998,65.220001,61.240002,64.660004,64.159386,979200
2020-04-30,61.650002,63.700001,61.040001,63.470001,62.978600,940600
2020-05-01,59.500000,60.900002,57.570000,58.259998,57.808933,611600
2020-05-04,55.259998,57.380001,54.480000,57.330002,56.886135,516100
2020-05-05,57.299999,58.040001,57.009998,57.619999,57.173889,410800
2020-05-06,57.270000,57.630001,56.439999,56.480000,56.042717,333500
2020-05-07,57.470001,57.669998,56.020000,56.369999,55.933567,471900
2020-05-08,58.049999,58.500000,57.230000,58.240002,57.789089,336200
2020-05-11,54.799999,54.799999,53.220001,54.570000,54.147503,821200
2020-05-12,55.529999,56.290001,54.820000,55.240002,54.812317,916300
2020-05-13,54.730000,54.730000,51.180000,52.290001,51.885159,1010300
2020-05-14,50.000000,51.000000,48.610001,49.910000,49.523582,1358800
2020-05-15,50.000000,50.549999,49.400002,49.750000,49.364822,807300
2020-05-18,57.160000,58.279999,55.619999,58.209999,57.759319,1297800
2020-05-19,58.880001,60.250000,58.650002,59.750000,59.287399,1300600
2020-05-20,60.130001,61.419998,59.959999,61.070000,60.597179,484600
2020-05-21,63.500000,64.940002,63.160000,64.110001,63.613644,728700
2020-05-22,64.430000,64.739998,62.799999,63.700001,63.206818,891200
2020-05-26,70.849998,71.680000,70.110001,70.529999,69.983932,1142000
2020-05-27,71.790001,72.379997,68.910004,70.760002,70.212158,1162500
2020-05-28,69.820000,71.970001,69.360001,71.010002,70.460220,1146600
2020-05-29,69.500000,71.809998,69.279999,71.769997,71.214333,925000
2020-06-01,72.650002,74.260002,72.589996,73.489998,72.921021,710000
2020-06-02,75.129997,75.690002,74.589996,75.669998,75.084137,716800
2020-06-03,78.000000,80.250000,77.830002,79.529999,78.914253,805300
2020-06-04,79.989998,81.930000,79.529999,80.540001,79.916435,1109600
2020-06-05,82.000000,82.110001,79.150002,79.720001,79.102783,2482000
2020-06-08,80.099998,81.070000,79.639999,80.980003,80.353035,602000
2020-06-09,76.849998,78.599998,76.489998,77.620003,77.019043,512900
2020-06-10,76.959999,77.110001,75.300003,75.489998,74.905533,563000
2020-06-11,70.169998,72.279999,69.730003,70.870003,70.321304,944600
2020-06-12,72.099998,73.089996,69.769997,70.959999,70.410606,692000
2020-06-15,68.650002,71.150002,68.489998,70.800003,70.251846,920100
2020-06-16,72.580002,73.129997,69.730003,70.320000,69.775558,599100
2020-06-17,71.230003,71.230003,69.570000,70.360001,69.815254,630000
2020-06-18,71.120003,72.760002,70.779999,71.809998,71.254021,505200
2020-06-19,72.269997,73.500000,69.900002,70.970001,70.420532,593800
2020-06-22,70.949997,71.139999,69.900002,70.129997,69.587029,281500
2020-06-23,70.480003,71.989998,70.480003,71.379997,70.827354,327300
2020-06-24,69.680000,69.680000,66.500000,66.570000,66.054596,555700
2020-06-25,66.000000,67.459999,65.300003,67.099998,66.580490,307700
2020-06-26,66.019997,66.239998,63.910000,65.300003,64.794434,235300
2020-06-29,66.529999,68.129997,65.989998,67.570000,67.046852,290900
2020-06-30,66.650002,66.919998,65.750000,66.339996,65.826370,326500
2020-07-01,66.160004,66.779999,65.160004,65.459999,64.953186,265600
2020-07-02,68.680000,68.820000,66.650002,66.720001,66.203438,286200
2020-07-06,69.199997,69.250000,67.699997,68.559998,68.029190,375200
2020-07-07,69.019997,69.019997,66.820000,66.930000,66.411812,514500
2020-07-08,65.410004,66.459999,64.919998,66.209999,65.697380,266900
2020-07-09,65.879997,66.000000,63.849998,64.059998,63.564026,765100
2020-07-10,64.379997,66.470001,64.250000,66.360001,65.846222,197200
2020-07-13,67.389999,68.419998,66.089996,66.660004,66.143906,286900
2020-07-14,66.629997,67.970001,66.570000,67.930000,67.404068,268500
2020-07-15,73.610001,74.139999,72.349998,73.639999,73.069855,513000
2020-07-16,71.940002,71.949997,71.059998,71.750000,71.194489,403500
2020-07-17,70.059998,71.129997,70.000000,71.000000,70.450294,296000
2020-07-20,70.000000,71.750000,69.720001,71.709999,71.154800,461900
2020-07-21,70.980003,72.410004,70.970001,71.870003,71.313568,531500
2020-07-22,70.089996,72.379997,69.930000,72.250000,71.690620,349200
2020-07-23,71.660004,74.349998,71.660004,74.040001,73.466759,654900
2020-07-24,71.470001,73.669998,71.379997,73.559998,72.990479,1212300
2020-07-27,69.730003,73.059998,69.730003,73.000000,72.434814,1123200
2020-07-28,74.139999,77.269997,74.000000,76.989998,76.393921,1693200
2020-07-29,75.080002,76.199997,74.779999,76.000000,75.411583,955300
2020-07-30,74.419998,76.239998,74.190002,76.000000,75.411583,695800
2020-07-31,74.779999,75.250000,74.500000,75.000000,74.419327,572400
2020-08-03,75.000000,75.099998,74.199997,74.750000,74.171265,508100
2020-08-04,75.610001,75.690002,74.440002,75.379997,74.796387,478700
2020-08-05,78.160004,78.309998,77.070000,77.660004,77.058739,266300
2020-08-06,77.400002,77.970001,76.639999,77.879997,77.277031,252400
2020-08-07,77.449997,77.760002,76.870003,77.239998,76.641983,145500
2020-08-10,78.559998,79.279999,78.349998,78.720001,78.110527,225300
2020-08-11,82.809998,82.940002,81.449997,81.790001,81.156761,631100
2020-08-12,83.010002,83.099998,81.470001,82.330002,81.692581,259700
2020-08-13,81.739998,81.739998,78.570000,78.599998,77.991455,389200
2020-08-14,76.839996,78.309998,76.620003,77.570000,76.969429,320500
2020-08-17,74.050003,75.940002,73.870003,75.709999,75.123833,574300
2020-08-18,77.449997,78.209999,76.599998,77.910004,77.306801,346000
2020-08-19,78.620003,79.529999,77.589996,77.730003,77.128197,145800
2020-08-20,76.070000,77.839996,74.940002,77.650002,77.048813,273400
2020-08-21,77.260002,79.339996,77.129997,79.300003,78.686043,226600
2020-08-24,80.720001,83.360001,80.199997,82.919998,82.278008,699400
2020-08-25,84.419998,84.940002,83.110001,83.889999,83.240501,462600
2020-08-26,83.570000,85.029999,83.570000,84.379997,83.726700,434000
2020-08-27,86.330002,86.760002,85.489998,86.400002,85.731071,608400
2020-08-28,86.699997,88.029999,85.120003,86.000000,85.334160,704900
2020-08-31,85.570000,85.570000,80.730003,80.900002,80.273651,544400
2020-09-01,79.430000,82.550003,79.430000,81.739998,81.107147,634000
2020-09-02,81.750000,81.940002,78.290001,80.059998,79.440147,591800
2020-09-03,82.260002,83.470001,78.040001,80.750000,80.124809,763500
2020-09-04,81.910004,83.550003,81.860001,83.209999,82.565765,778100
2020-09-08,79.550003,82.570000,79.360001,81.809998,81.176598,1023600
2020-09-09,82.000000,83.279999,81.650002,82.660004,82.020027,369600
2020-09-10,84.339996,85.910004,84.250000,85.300003,84.639587,701800
2020-09-11,83.760002,84.769997,83.500000,84.379997,83.726700,524900
2020-09-14,85.209999,87.339996,85.000000,86.970001,86.296654,706200
2020-09-15,87.059998,87.059998,85.519997,85.830002,85.165482,506200
2020-09-16,85.489998,88.389999,85.239998,87.489998,86.812622,910600
2020-09-17,88.070000,89.070000,87.360001,87.690002,87.011078,762800
2020-09-18,84.839996,85.739998,84.769997,85.349998,84.689194,582500
2020-09-21,81.330002,81.699997,79.800003,80.930000,80.303413,1152600
2020-09-22,77.089996,79.800003,77.089996,79.620003,79.003563,636100
2020-09-23,80.599998,81.510002,79.660004,80.430000,79.807289,672600
2020-09-24,80.080002,81.620003,79.989998,81.440002,80.809471,896900
2020-09-25,79.809998,82.330002,79.430000,81.709999,81.077377,1024000
2020-09-28,82.720001,82.830002,81.199997,81.410004,80.779701,996400
2020-09-29,80.709999,80.989998,79.930000,80.519997,79.896591,662000
2020-09-30,80.419998,83.370003,80.330002,81.760002,81.126991,855100
2020-10-01,82.010002,82.870003,81.419998,81.989998,81.355209,387400
2020-10-02,80.639999,82.419998,80.440002,81.589996,80.958305,376300
2020-10-05,83.019997,83.430000,81.820000,82.250000,81.613197,279400
2020-10-06,85.480003,86.949997,84.730003,85.480003,84.818192,538500
2020-10-07,87.790001,88.260002,86.839996,87.360001,86.683632,456000
2020-10-08,89.160004,89.839996,88.269997,88.589996,87.904106,281100
2020-10-09,87.900002,88.410004,86.500000,86.739998,86.068436,270300
2020-10-12,87.290001,87.970001,86.900002,87.029999,86.356186,116600
2020-10-13,85.050003,86.080002,84.669998,85.690002,85.026566,241400
2020-10-14,85.800003,87.599998,85.800003,86.180000,85.512772,234000
2020-10-15,82.720001,84.070000,82.260002,83.660004,83.012283,286800
2020-10-16,82.790001,83.599998,82.339996,82.949997,82.307777,263200
2020-10-19,84.000000,85.839996,83.750000,83.930000,83.280190,305200
2020-10-20,86.980003,87.809998,84.930000,85.040001,84.381599,509600
2020-10-21,85.010002,85.099998,83.500000,84.160004,83.508415,522700
2020-10-22,86.970001,89.519997,86.790001,88.250000,87.566742,635100
2020-10-23,89.349998,90.529999,88.559998,89.750000,89.055130,508500
2020-10-26,88.580002,88.809998,85.940002,86.589996,85.919594,470600
2020-10-27,86.180000,86.180000,82.790001,83.050003,82.407005,475500
2020-10-28,79.709999,80.570000,79.239998,79.930000,79.311157,429600
2020-10-29,79.889999,82.199997,79.239998,81.690002,81.057533,440700
2020-10-30,81.839996,82.290001,80.019997,80.599998,79.975967,260300
2020-11-02,83.750000,84.199997,81.089996,82.510002,81.871185,450500
2020-11-03,83.690002,85.940002,83.449997,85.440002,84.778503,497400
2020-11-04,87.570000,88.459999,86.599998,87.129997,86.455414,585400
2020-11-05,87.000000,88.120003,86.190002,87.040001,86.366112,853500
2020-11-06,87.559998,88.120003,86.910004,88.000000,87.318680,422900
2020-11-09,98.830002,104.809998,97.669998,104.459999,103.651237,1654500
2020-11-10,102.029999,109.650002,100.870003,108.660004,107.818726,1292300
2020-11-11,106.889999,107.989998,104.209999,107.120003,106.290649,847600
2020-11-12,105.389999,107.190002,105.000000,106.680000,105.854050,1189200
2020-11-13,106.930000,106.930000,102.410004,102.849998,102.053703,744800
2020-11-16,106.830002,106.970001,103.500000,105.370003,104.554199,867000
2020-11-17,104.269997,104.959999,102.639999,104.360001,103.552017,296500
2020-11-18,105.519997,106.050003,103.870003,103.870003,103.065811,406300
2020-11-19,104.019997,104.919998,103.169998,104.540001,103.730621,319700
2020-11-20,104.589996,106.099998,104.589996,105.699997,104.881638,448100
2020-11-23,106.629997,106.699997,104.139999,105.620003,104.802261,275500
2020-11-24,106.339996,106.489998,104.879997,105.930000,105.109863,544000
2020-11-25,105.849998,105.849998,104.139999,105.379997,104.564117,818500
2020-11-27,104.800003,105.500000,103.389999,103.870003,103.065811,215200
2020-11-30,104.169998,105.059998,103.040001,103.769997,102.966583,540400
2020-12-01,106.160004,107.669998,105.629997,105.860001,105.040405,447000
2020-12-02,105.919998,107.790001,105.540001,106.599998,105.774673,385000
2020-12-03,107.639999,111.529999,107.639999,109.589996,108.741516,585300
2020-12-04,115.070000,117.309998,113.620003,116.309998,115.409492,1095100
2020-12-07,113.860001,118.169998,113.860001,117.639999,116.729195,811800
2020-12-08,115.180000,115.599998,113.570000,114.279999,113.395210,879200
2020-12-09,114.839996,114.959999,113.639999,114.830002,113.940956,557800
2020-12-10,112.410004,113.610001,112.410004,113.099998,112.224342,735000
2020-12-11,110.930000,110.949997,106.739998,106.910004,106.082275,911100
2020-12-14,111.309998,111.320000,105.559998,106.290001,105.467072,431700
2020-12-15,106.550003,107.610001,105.339996,105.849998,105.030479,507300
2020-12-16,108.099998,108.660004,106.190002,106.309998,105.486916,754800
2020-12-17,107.900002,110.330002,106.919998,108.650002,107.808800,322500
2020-12-18,108.870003,110.220001,108.430000,109.019997,108.175934,390000
2020-12-21,105.360001,106.760002,102.709999,104.180000,103.373405,509900
2020-12-22,104.800003,104.800003,102.910004,104.199997,103.393250,347600
2020-12-23,105.500000,109.589996,105.500000,108.489998,107.650040,328900
2020-12-24,108.489998,109.169998,107.169998,108.000000,107.163834,118600
2020-12-28,109.059998,111.489998,108.379997,108.629997,107.788956,220000
2020-12-29,111.949997,114.660004,111.320000,111.900002,111.033638,457900
2020-12-30,112.430000,114.440002,111.669998,111.989998,111.122940,328100
2020-12-31,111.389999,111.970001,109.540001,109.980003,109.128510,176600
2021-01-04,110.620003,110.790001,104.870003,105.330002,104.514503,590500
2021-01-05,103.489998,106.050003,103.269997,105.500000,104.683189,516300
2021-01-06,106.930000,110.599998,106.860001,109.879997,109.029274,399300
2021-01-07,108.269997,110.309998,106.290001,108.160004,107.322601,695200
2021-01-08,108.169998,108.790001,107.169998,107.589996,106.757004,429400
2021-01-11,106.059998,106.709999,105.660004,106.150002,105.328156,230900
2021-01-12,106.440002,108.389999,106.160004,107.879997,107.044762,465300
2021-01-13,106.150002,108.500000,105.800003,107.489998,106.657776,445500
2021-01-14,108.680000,110.620003,108.180000,109.849998,108.999512,264500
2021-01-15,109.150002,109.440002,108.000000,108.139999,107.302750,389800
2021-01-19,108.680000,109.379997,105.169998,106.150002,105.328156,412500
2021-01-20,105.360001,107.070000,105.300003,106.910004,106.082275,517000
2021-01-21,106.279999,106.279999,104.309998,104.730003,103.919151,384600
2021-01-22,103.379997,105.059998,102.900002,104.980003,104.167221,435900
2021-01-25,99.500000,101.279999,98.440002,100.279999,99.503601,733700
2021-01-26,101.279999,103.220001,99.949997,100.309998,99.533371,541400
2021-01-27,97.919998,97.930000,94.680000,95.470001,94.730843,380100
2021-01-28,99.470001,100.830002,97.970001,98.949997,98.183899,722200
2021-01-29,98.690002,98.809998,94.910004,95.070000,94.333939,544500
2021-02-01,97.919998,98.559998,95.089996,96.620003,95.871941,524400
2021-02-02,99.769997,100.519997,98.500000,99.120003,98.352585,819500
2021-02-03,102.900002,104.519997,102.010002,102.209999,101.418663,705400
2021-02-04,103.809998,104.050003,101.940002,103.849998,103.045959,392700
2021-02-05,103.820000,105.680000,103.290001,104.519997,103.710770,315300
2021-02-08,104.930000,106.330002,104.779999,106.209999,105.387688,471900
2021-02-09,104.989998,105.760002,103.870003,104.050003,103.244415,557900
2021-02-10,103.410004,104.010002,102.620003,102.760002,101.964401,505900
2021-02-11,103.410004,104.150002,102.599998,103.389999,102.589523,392100
2021-02-12,102.709999,104.860001,102.599998,104.860001,104.048141,388000
2021-02-16,109.500000,109.839996,105.589996,106.739998,105.913589,375700
2021-02-17,103.970001,107.580002,103.160004,105.320000,104.504585,779000
2021-02-18,104.599998,104.800003,102.669998,103.500000,102.698677,538200
2021-02-19,104.970001,106.209999,104.559998,105.139999,104.325974,634700
2021-02-22,107.360001,113.000000,106.879997,111.750000,110.884796,785100
2021-02-23,113.550003,114.150002,109.779999,110.320000,109.465874,858600
2021-02-24,111.339996,112.500000,110.709999,111.199997,110.339058,621700
2021-02-25,111.720001,111.879997,108.540001,108.820000,107.977486,326100
2021-02-26,108.559998,109.419998,107.290001,107.519997,106.687546,315800
2021-03-01,110.430000,111.839996,109.099998,109.610001,108.761368,380700
2021-03-02,108.339996,109.459999,107.389999,109.110001,108.265244,237800
2021-03-03,110.559998,111.330002,109.769997,111.050003,110.190224,293400
2021-03-04,110.709999,113.349998,107.589996,109.660004,108.810982,448000
2021-03-05,108.650002,109.250000,102.660004,107.019997,106.191414,375700
2021-03-08,108.019997,113.190002,108.019997,112.370003,111.500000,474700
2021-03-09,112.000000,114.720001,111.699997,112.989998,112.115196,431400
2021-03-10,111.480003,112.989998,110.610001,112.220001,111.351158,409800
2021-03-11,112.160004,112.320000,110.089996,110.410004,109.555176,231300
2021-03-12,108.099998,110.760002,107.470001,110.300003,109.446030,303400
2021-03-15,112.669998,114.379997,111.309998,114.089996,113.206680,346500
2021-03-16,114.500000,115.120003,113.410004,115.059998,114.169167,491600
2021-03-17,114.750000,117.080002,113.430000,117.080002,116.173538,363800
2021-03-18,115.099998,116.629997,114.760002,116.040001,115.141586,956400
2021-03-19,111.709999,113.480003,111.550003,113.000000,112.125122,847100
